Well_Name,Zone_Name,Depth,Top_Depth,Bottom_Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
33P,5.2U_010,3347.7912,3347.715,3347.8674,0.0001,1.0,,0.5066,0,,,True,421.6,BEST
33P,5.2U_010,3347.9436,3347.8674,3348.0198,0.0001,1.0,,0.4699,0,,,True,421.6,BEST
33P,5.2U_010,3348.096,3348.0198,3348.1722,0.0483,1.0,,0.4417,0,,,True,421.6,BEST
33P,5.2U_010,3348.2484,3348.1722,3348.3246,0.1018,1.0,,0.4405,0,,,True,421.6,BEST
33P,5.2U_010,3348.4008,3348.3246,3348.477,0.1503,0.9485,,0.4615,0,,,True,421.6,BEST
33P,5.2U_010,3348.5532,3348.477,3348.6294,0.1628,0.8716,,0.4374,0,,,True,421.6,BEST
33P,5.2U_010,3348.7056,3348.6294,3348.7818,0.0123,1.0,,0.439,0,,,True,421.6,BEST
33P,5.2U_010,3348.858,3348.7818,3348.9342,0.0952,1.0,,0.448,0,,,True,421.6,BEST
33P,5.2U_010,3349.0104,3348.9342,3349.0866,0.1564,0.8969,,0.4129,0,,,True,421.6,BEST
33P,5.2U_010,3349.1628,3349.0866,3349.239,0.1755,0.7666,,0.4274,0,,,True,421.6,BEST
33P,5.2U_020,3349.3152,3349.239,3349.3914,0.1861,0.6752,,0.3348,0,,,True,421.6,BEST
33P,5.2U_020,3349.4676,3349.3914,3349.5438,0.196,0.568,,0.288,0,,,False,,
33P,5.2U_020,3349.62,3349.5438,3349.6962,0.2052,0.4896,,0.2144,0,,,False,,
33P,5.2U_020,3349.7724,3349.6962,3349.8486,0.2137,0.4592,,0.1657,0,,,False,,
33P,5.2U_020,3349.9248,3349.8486,3350.001,0.2216,0.4431,,0.1306,0,,,False,,
33P,5.2U_020,3350.0772,3350.001,3350.1534,0.2205,0.4458,,0.113,0,,,False,,
33P,5.2U_020,3350.2296,3350.1534,3350.3058,0.2019,0.4878,,0.1403,0,,,False,,
33P,5.2U_020,3350.382,3350.3058,3350.4582,0.2012,0.4902,,0.1511,0,,,False,,
33P,5.2U_020,3350.5344,3350.4582,3350.6106,0.2097,0.4843,,0.1361,0,,,False,,
33P,5.2U_020,3350.6868,3350.6106,3350.763,0.2134,0.4919,,0.0627,0,,,False,,
33P,5.2U_020,3350.8392,3350.763,3350.9154,0.2163,0.5027,,0.0873,0,,,False,,
33P,5.2U_020,3350.9916,3350.9154,3351.0678,0.2156,0.5237,,0.0896,0,,,False,,
33P,5.2U_020,3351.144,3351.0678,3351.2202,0.2148,0.5471,,0.0541,0,,,False,,
33P,5.2U_020,3351.2964,3351.2202,3351.3726,0.2141,0.567,,0.0569,0,,,False,,
33P,5.2U_020,3351.4488,3351.3726,3351.525,0.2133,0.5839,,0.0686,0,,,False,,
33P,5.2U_020,3351.6012,3351.525,3351.6774,0.2107,0.6075,,0.11,0,,,False,,
33P,5.2U_020,3351.7536,3351.6774,3351.8298,0.2007,0.6566,,0.075,0,,,False,,
33P,5.2U_020,3351.906,3351.8298,3351.9822,0.1898,0.7219,,0.0931,0,,,False,,
33P,5.2U_020,3352.0584,3351.9822,3352.1346,0.175,0.8171,,0.1702,0,,,False,,
33P,5.2U_020,3352.2108,3352.1346,3352.287,0.111,1.0,,0.279,0,,,False,,
33P,5.2U_020,3352.3632,3352.287,3352.4394,0.0195,1.0,,0.2957,0,,,False,,
33P,5.2U_020,3352.5156,3352.4394,3352.5918,0.0022,1.0,,0.3943,0,,,False,,
33P,5.2U_020,3352.668,3352.5918,3352.7442,0.0001,1.0,,0.5413,0,,,False,,
33P,5.2U_020,3352.8204,3352.7442,3352.8966,0.0001,1.0,,0.6425,0,,,False,,
33P,5.2U_020,3352.9728,3352.8966,3353.049,0.0001,1.0,,0.5026,0,,,False,,
33P,5.2U_020,3353.1252,3353.049,3353.2014,0.0808,1.0,,0.318,0,,,False,,
33P,5.2U_020,3353.2776,3353.2014,3353.3538,0.1732,0.7244,,0.155,0,,,False,,
33P,5.2U_020,3353.43,3353.3538,3353.5062,0.1633,0.7363,,0.0891,0,,,False,,
33P,5.2U_020,3353.5824,3353.5062,3353.6586,0.1663,0.6944,,0.0579,0,,,False,,
33P,5.2U_020,3353.7348,3353.6586,3353.811,0.1801,0.6168,,0.0302,0,,,False,,
33P,5.2U_020,3353.8872,3353.811,3353.9634,0.1913,0.5637,,0.0521,0,,,False,,
33P,5.2U_020,3354.0396,3353.9634,3354.1158,0.2018,0.5396,,0.1129,0,,,False,,
33P,5.2U_020,3354.192,3354.1158,3354.2682,0.1992,0.5526,,0.1732,0,,,False,,
33P,5.2U_020,3354.3444,3354.2682,3354.4206,0.1904,0.5848,,0.2072,0,,,False,,
33P,5.2U_020,3354.4968,3354.4206,3354.573,0.1724,0.6539,,0.2202,0,,,False,,
33P,5.2U_020,3354.6492,3354.573,3354.7254,0.1475,0.7788,,0.2705,0,,,False,,
33P,5.2U_020,3354.8016,3354.7254,3354.8778,0.0992,1.0,,0.2902,0,,,False,,
33P,5.2U_020,3354.954,3354.8778,3355.0302,0.0741,1.0,,0.2464,0,,,False,,
33P,5.2U_020,3355.1064,3355.0302,3355.1826,0.0639,1.0,,0.2844,0,,,False,,
33P,5.2U_020,3355.2588,3355.1826,3355.335,0.0837,1.0,,0.2612,0,,,False,,
33P,5.2U_020,3355.4112,3355.335,3355.4874,0.1055,1.0,,0.2401,0,,,False,,
33P,5.2U_020,3355.5636,3355.4874,3355.6398,0.1307,0.9883,,0.2311,0,,,False,,
33P,5.2U_020,3355.716,3355.6398,3355.7922,0.1527,0.8582,,0.2497,0,,,False,,
33P,5.2U_020,3355.8684,3355.7922,3355.9446,0.0547,1.0,,0.2871,0,,,False,,
33P,5.2U_020,3356.0208,3355.9446,3356.097,0.0001,1.0,,0.411,0,,,False,,
33P,5.2U_020,3356.1732,3356.097,3356.2494,0.0001,1.0,,0.477,0,,,False,,
33P,5.2U_020,3356.3256,3356.2494,3356.4018,0.0001,1.0,,0.5643,0,,,False,,
33P,5.2U_020,3356.478,3356.4018,3356.5542,0.0001,1.0,,0.6724,0,,,False,,
33P,5.2U_020,3356.6304,3356.5542,3356.7066,0.0001,1.0,,0.8445,0,,,False,,
33P,5.2U_020,3356.7828,3356.7066,3356.859,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3356.9352,3356.859,3357.0114,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.0876,3357.0114,3357.1638,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.24,3357.1638,3357.3162,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.3924,3357.3162,3357.4686,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.5448,3357.4686,3357.621,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.6972,3357.621,3357.7734,0.0001,1.0,,1.0,0,,,False,,
33P,5.2U_020,3357.8496,3357.7734,3357.9258,0.0001,1.0,,0.9314,0,,,False,,
33P,5.2U_020,3358.002,3357.9258,3358.0782,0.0001,1.0,,0.7085,0,,,False,,
33P,5.2U_020,3358.1544,3358.0782,3358.2306,0.0001,1.0,,0.4549,0,,,False,,
33P,5.2U_020,3358.3068,3358.2306,3358.383,0.0578,1.0,,0.3936,0,,,True,16.8,GOOD
33P,5.2U_030,3358.4592,3358.383,3358.5354,0.1818,0.6422,,0.2932,0,,,True,16.8,GOOD
33P,5.2U_030,3358.6116,3358.5354,3358.6878,0.1908,0.6149,,0.2306,0,,,True,16.8,GOOD
33P,5.2U_030,3358.764,3358.6878,3358.8402,0.1772,0.6645,,0.2335,0,,,True,16.8,GOOD
33P,5.2U_030,3358.9164,3358.8402,3358.9926,0.1565,0.755,,0.2049,0,,,True,16.8,GOOD
33P,5.2U_030,3359.0688,3358.9926,3359.145,0.1141,1.0,,0.2139,0,,,True,16.8,GOOD
33P,5.2U_030,3359.2212,3359.145,3359.2974,0.0536,1.0,,0.147,0,,,True,16.8,GOOD
33P,5.2U_030,3359.3736,3359.2974,3359.4498,0.0001,1.0,,0.1948,0,,,True,16.8,GOOD
33P,5.2U_030,3359.526,3359.4498,3359.6022,0.0001,1.0,,0.1995,0,,,True,16.8,GOOD
33P,5.2U_030,3359.6784,3359.6022,3359.7546,0.0001,1.0,,0.2676,0,,,True,16.8,GOOD
33P,5.2U_030,3359.8308,3359.7546,3359.907,0.0001,1.0,,0.4296,0,,,True,16.8,GOOD
33P,5.2U_030,3359.9832,3359.907,3360.0594,0.0001,1.0,,0.5804,0,,,True,16.8,GOOD
33P,5.2U_030,3360.1356,3360.0594,3360.2118,0.0001,1.0,,0.6519,0,,,True,16.8,GOOD
33P,5.2U_030,3360.288,3360.2118,3360.3642,0.0001,1.0,,0.6404,0,,,True,16.8,GOOD
33P,5.2U_030,3360.4404,3360.3642,3360.5166,0.0001,1.0,,0.5672,0,,,True,16.8,GOOD
33P,5.2U_030,3360.5928,3360.5166,3360.669,0.0001,1.0,,0.5644,0,,,True,16.8,GOOD
33P,5.2U_030,3360.7452,3360.669,3360.8214,0.0001,1.0,,0.6807,0,,,True,16.8,GOOD
33P,5.2U_030,3360.8976,3360.8214,3360.9738,0.0001,1.0,,0.758,0,,,True,16.8,GOOD
33P,5.2U_030,3361.05,3360.9738,3361.1262,0.0001,1.0,,0.7923,0,,,True,16.8,GOOD
33P,5.2U_030,3361.2024,3361.1262,3361.2786,0.0001,1.0,,0.7808,0,,,True,16.8,GOOD
33P,5.2U_030,3361.3548,3361.2786,3361.431,0.0001,1.0,,0.7709,0,,,True,16.8,GOOD
33P,5.2U_030,3361.5072,3361.431,3361.5834,0.0221,1.0,,0.5207,0,,,True,16.8,GOOD
33P,5.2U_030,3361.6596,3361.5834,3361.7358,0.1967,0.5423,,0.327,0,,,True,16.8,GOOD
33P,5.2U_030,3361.812,3361.7358,3361.8882,0.2174,0.472,,0.1625,0,,,True,16.8,GOOD
33P,5.2U_030,3361.9644,3361.8882,3362.0406,0.2084,0.4758,,0.1243,0,,,True,16.8,GOOD
33P,5.2U_030,3362.1168,3362.0406,3362.193,0.197,0.4942,,0.0906,0,,,True,16.8,GOOD
33P,5.2U_030,3362.2692,3362.193,3362.3454,0.1664,0.5914,,0.1354,0,,,True,16.8,GOOD
33P,5.2U_030,3362.4216,3362.3454,3362.4978,0.1175,0.8484,,0.2073,0,,,True,16.8,GOOD
33P,5.2U_030,3362.574,3362.4978,3362.6502,0.0857,1.0,,0.2983,0,,,True,16.8,GOOD
33P,5.2U_030,3362.7264,3362.6502,3362.8026,0.0884,1.0,,0.2735,0,,,True,16.8,GOOD
33P,5.2U_030,3362.8788,3362.8026,3362.955,0.0722,1.0,,0.301,0,,,True,16.8,GOOD
33P,5.2U_030,3363.0312,3362.955,3363.1074,0.0559,1.0,,0.3531,0,,,True,16.8,GOOD
33P,5.2U_030,3363.1836,3363.1074,3363.2598,0.0356,1.0,,0.3767,0,,,True,16.8,GOOD
33P,5.2U_030,3363.336,3363.2598,3363.4122,0.0001,1.0,,0.4,0,,,True,16.8,GOOD
33P,5.2U_030,3363.4884,3363.4122,3363.5646,0.0001,1.0,,0.5566,0,,,True,16.8,GOOD
33P,5.2U_030,3363.6408,3363.5646,3363.717,0.0001,1.0,,0.7027,0,,,True,16.8,GOOD
33P,5.2U_030,3363.7932,3363.717,3363.8694,0.0001,1.0,,0.7892,0,,,True,16.8,GOOD
33P,5.2U_030,3363.9456,3363.8694,3364.0218,0.0005,1.0,,0.7877,0,,,True,16.8,GOOD
33P,5.2U_030,3364.098,3364.0218,3364.1742,0.0001,1.0,,0.8906,0,,,True,16.8,GOOD
33P,5.2U_030,3364.2504,3364.1742,3364.3266,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3364.4028,3364.3266,3364.479,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3364.5552,3364.479,3364.6314,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3364.7076,3364.6314,3364.7838,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3364.86,3364.7838,3364.9362,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.0124,3364.9362,3365.0886,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.1648,3365.0886,3365.241,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.3172,3365.241,3365.3934,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.4696,3365.3934,3365.5458,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.622,3365.5458,3365.6982,0.0001,1.0,,1.0,0,,,True,16.8,GOOD
33P,5.2U_030,3365.7744,3365.6982,3365.8506,0.0001,1.0,,0.7934,0,,,True,16.8,GOOD
33P,5.2U_030,3365.9268,3365.8506,3366.003,0.0001,1.0,,0.6244,0,,,True,16.8,GOOD
33P,5.2U_040,3366.0792,3366.003,3366.1554,0.0001,1.0,,0.4369,0,,,True,16.8,GOOD
33P,5.2U_040,3366.2316,3366.1554,3366.3078,0.1303,0.7056,,0.3084,0,,,True,16.8,GOOD
33P,5.2U_040,3366.384,3366.3078,3366.4602,0.1931,0.4447,,0.1913,0,,,True,89.8,BEST
33P,5.2U_040,3366.5364,3366.4602,3366.6126,0.223,0.3631,,0.1211,0,,,True,89.8,BEST
33P,5.2U_040,3366.6888,3366.6126,3366.765,0.2301,0.3499,,0.0875,0,,,True,89.8,BEST
33P,5.2U_040,3366.8412,3366.765,3366.9174,0.2132,0.3789,,0.1181,0,,,True,89.8,BEST
33P,5.2U_040,3366.9936,3366.9174,3367.0698,0.1932,0.4195,,0.1142,0,,,True,89.8,BEST
33P,5.2U_040,3367.146,3367.0698,3367.2222,0.1178,0.6935,,0.201,0,,,True,89.8,BEST
33P,5.2U_040,3367.2984,3367.2222,3367.3746,0.0001,1.0,,0.3902,0,,,True,89.8,BEST
33P,5.2U_040,3367.4508,3367.3746,3367.527,0.0001,1.0,,0.5463,0,,,True,89.8,BEST
33P,5.2U_040,3367.6032,3367.527,3367.6794,0.0001,1.0,,0.66,0,,,True,89.8,BEST
33P,5.2U_040,3367.7556,3367.6794,3367.8318,0.0001,1.0,,0.6745,0,,,True,89.8,BEST
33P,5.2U_040,3367.908,3367.8318,3367.9842,0.0001,1.0,,0.7391,0,,,True,89.8,BEST
33P,5.2U_040,3368.0604,3367.9842,3368.1366,0.0001,1.0,,0.6209,0,,,True,89.8,BEST
33P,5.2U_040,3368.2128,3368.1366,3368.289,0.0001,1.0,,0.5463,0,,,True,89.8,BEST
33P,5.2U_040,3368.3652,3368.289,3368.4414,0.0001,1.0,,0.4947,0,,,True,89.8,BEST
33P,5.2U_040,3368.5176,3368.4414,3368.5938,0.0001,1.0,,0.5201,0,,,True,89.8,BEST
33P,5.2U_040,3368.67,3368.5938,3368.7462,0.0102,1.0,,0.6174,0,,,True,89.8,BEST
33P,5.2U_040,3368.8224,3368.7462,3368.8986,0.0874,1.0,,0.5502,0,,,True,89.8,BEST
33P,5.2U_040,3368.9748,3368.8986,3369.051,0.1581,0.6915,,0.4313,0,,,True,89.8,BEST
33P,5.2U_040,3369.1272,3369.051,3369.2034,0.1969,0.551,,0.2594,0,,,True,89.8,BEST
33P,5.2U_040,3369.2796,3369.2034,3369.3558,0.2062,0.525,,0.1724,0,,,True,89.8,BEST
33P,5.2U_040,3369.432,3369.3558,3369.5082,0.2149,0.511,,0.123,0,,,True,89.8,BEST
33P,5.2U_040,3369.5844,3369.5082,3369.6606,0.2229,0.4998,,0.1004,0,,,True,89.8,BEST
33P,5.2U_040,3369.7368,3369.6606,3369.813,0.219,0.5168,,0.1489,0,,,True,89.8,BEST
33P,5.2U_040,3369.8892,3369.813,3369.9654,0.2145,0.536,,0.1706,0,,,True,89.8,BEST
33P,5.2U_040,3370.0416,3369.9654,3370.1178,0.2127,0.5452,,0.1233,0,,,True,89.8,BEST
33P,5.2U_040,3370.194,3370.1178,3370.2702,0.2127,0.5497,,0.1444,0,,,True,89.8,BEST
33P,5.2U_040,3370.3464,3370.2702,3370.4226,0.2127,0.5544,,0.1525,0,,,True,89.8,BEST
33P,5.2U_040,3370.4988,3370.4226,3370.575,0.2117,0.562,,0.1669,0,,,True,89.8,BEST
33P,5.2U_040,3370.6512,3370.575,3370.7274,0.2086,0.5629,,0.1833,0,,,True,89.8,BEST
33P,5.2U_040,3370.8036,3370.7274,3370.8798,0.2054,0.5527,,0.1588,0,,,True,89.8,BEST
33P,5.2U_040,3370.956,3370.8798,3371.0322,0.2021,0.5442,,0.1305,0,,,True,89.8,BEST
33P,5.2U_040,3371.1084,3371.0322,3371.1846,0.1977,0.5399,,0.1642,0,,,True,89.8,BEST
33P,5.2U_040,3371.2608,3371.1846,3371.337,0.1869,0.5658,,0.1925,0,,,True,89.8,BEST
33P,5.2U_040,3371.4132,3371.337,3371.4894,0.1521,0.6914,,0.2305,0,,,True,89.8,BEST
33P,5.2U_040,3371.5656,3371.4894,3371.6418,0.0833,1.0,,0.3321,0,,,True,89.8,BEST
33P,5.2U_040,3371.718,3371.6418,3371.7942,0.0083,1.0,,0.3828,0,,,True,89.8,BEST
33P,5.2U_040,3371.8704,3371.7942,3371.9466,0.0978,1.0,,0.4517,0,,,True,89.8,BEST
33P,5.2U_040,3372.0228,3371.9466,3372.099,0.1792,0.5843,,0.4317,0,,,True,89.8,BEST
33P,5.2U_040,3372.1752,3372.099,3372.2514,0.1955,0.5399,,0.328,0,,,True,89.8,BEST
33P,5.2U_040,3372.3276,3372.2514,3372.4038,0.1777,0.6004,,0.2307,0,,,True,89.8,BEST
33P,5.2U_040,3372.48,3372.4038,3372.5562,0.1714,0.6283,,0.1747,0,,,True,89.8,BEST
33P,5.2U_040,3372.6324,3372.5562,3372.7086,0.1659,0.6558,,0.2004,0,,,True,89.8,BEST
33P,5.2U_040,3372.7848,3372.7086,3372.861,0.1626,0.689,,0.1635,0,,,True,89.8,BEST
33P,5.2U_040,3372.9372,3372.861,3373.0134,0.1648,0.7014,,0.1044,0,,,True,89.8,BEST
33P,5.2U_040,3373.0896,3373.0134,3373.1658,0.1519,0.7877,,0.1223,0,,,True,89.8,BEST
33P,5.2U_040,3373.242,3373.1658,3373.3182,0.1466,0.845,,0.169,0,,,True,89.8,BEST
33P,5.2U_040,3373.3944,3373.3182,3373.4706,0.146,0.8502,,0.1652,0,,,True,89.8,BEST
33P,5.2U_040,3373.5468,3373.4706,3373.623,0.1451,0.8579,,0.1714,0,,,True,89.8,BEST
33P,5.2U_040,3373.6992,3373.623,3373.7754,0.1489,0.8374,,0.1403,0,,,True,89.8,BEST
33P,5.2U_040,3373.8516,3373.7754,3373.9278,0.1622,0.7696,,0.1762,0,,,True,89.8,BEST
33P,5.2U_040,3374.004,3373.9278,3374.0802,0.1724,0.7169,,0.2892,0,,,True,89.8,BEST
33P,5.2U_040,3374.1564,3374.0802,3374.2326,0.1812,0.6081,,0.3787,0,,,True,89.8,BEST
33P,5.2U_040,3374.3088,3374.2326,3374.385,0.1913,0.5239,,0.2693,0,,,True,89.8,BEST
33P,5.2U_040,3374.4612,3374.385,3374.5374,0.1798,0.5145,,0.2381,0,,,True,89.8,BEST
33P,5.2U_040,3374.6136,3374.5374,3374.6898,0.0756,1.0,,0.1727,0,,,True,89.8,BEST
33P,5.2U_040,3374.766,3374.6898,3374.8422,0.0001,1.0,,0.2223,0,,,True,89.8,BEST
33P,5.2U_040,3374.9184,3374.8422,3374.9946,0.0001,1.0,,0.3181,0,,,True,89.8,BEST
33P,5.2U_040,3375.0708,3374.9946,3375.147,0.0001,1.0,,0.3824,0,,,True,89.8,BEST
33P,5.2U_040,3375.2232,3375.147,3375.2994,0.0001,1.0,,0.573,0,,,True,89.8,BEST
33P,5.2U_040,3375.3756,3375.2994,3375.4518,0.0001,1.0,,0.5446,0,,,True,89.8,BEST
33P,5.2U_040,3375.528,3375.4518,3375.6042,0.0001,1.0,,0.504,0,,,True,89.8,BEST
33P,5.2U_040,3375.6804,3375.6042,3375.7566,0.0001,1.0,,0.5988,0,,,True,89.8,BEST
33P,5.2U_040,3375.8328,3375.7566,3375.909,0.0001,1.0,,0.6251,0,,,True,89.8,BEST
33P,5.2U_040,3375.9852,3375.909,3376.0614,0.0001,1.0,,0.6391,0,,,True,89.8,BEST
33P,5.2U_040,3376.1376,3376.0614,3376.2138,0.0001,1.0,,0.6343,0,,,True,89.8,BEST
33P,5.2U_040,3376.29,3376.2138,3376.3662,0.021,1.0,,0.5703,0,,,True,89.8,BEST
33P,5.2U_040,3376.4424,3376.3662,3376.5186,0.1742,0.6591,,0.4323,0,,,True,89.8,BEST
33P,5.2U_040,3376.5948,3376.5186,3376.671,0.1882,0.5894,,0.3017,0,,,True,89.8,BEST
33P,5.2U_040,3376.7472,3376.671,3376.8234,0.1608,0.6694,,0.427,0,,,True,89.8,BEST
33P,5.2U_040,3376.8996,3376.8234,3376.9758,0.0857,1.0,,0.7326,0,,,True,89.8,BEST
33P,5.2U_040,3377.052,3376.9758,3377.1282,0.0016,1.0,,0.8906,0,,,True,89.8,BEST
33P,5.2U_040,3377.2044,3377.1282,3377.2806,0.0001,1.0,,0.7136,0,,,True,89.8,BEST
33P,5.2U_040,3377.3568,3377.2806,3377.433,0.0001,1.0,,0.5326,0,,,True,89.8,BEST
33P,5.2U_050,3377.5092,3377.433,3377.5854,0.0001,1.0,,0.4658,0,,,True,89.8,BEST
33P,5.2U_050,3377.6616,3377.5854,3377.7378,0.0001,1.0,,0.5013,0,,,True,131.6,BEST
33P,5.2U_050,3377.814,3377.7378,3377.8902,0.0425,1.0,,0.6201,0,,,True,131.6,BEST
33P,5.2U_050,3377.9664,3377.8902,3378.0426,0.0876,1.0,,0.6312,0,,,True,131.6,BEST
33P,5.2U_050,3378.1188,3378.0426,3378.195,0.1409,0.6377,,0.4764,0,,,True,131.6,BEST
33P,5.2U_050,3378.2712,3378.195,3378.3474,0.174,0.5065,,0.2974,0,,,True,131.6,BEST
33P,5.2U_050,3378.4236,3378.3474,3378.4998,0.1978,0.4378,,0.2098,0,,,True,131.6,BEST
33P,5.2U_050,3378.576,3378.4998,3378.6522,0.2215,0.3843,,0.1608,0,,,True,131.6,BEST
33P,5.2U_050,3378.7284,3378.6522,3378.8046,0.2171,0.3922,,0.1526,0,,,True,131.6,BEST
33P,5.2U_050,3378.8808,3378.8046,3378.957,0.2088,0.4089,,0.1542,0,,,True,131.6,BEST
33P,5.2U_050,3379.0332,3378.957,3379.1094,0.1999,0.4315,,0.2373,0,,,True,131.6,BEST
33P,5.2U_050,3379.1856,3379.1094,3379.2618,0.1905,0.4585,,0.2414,0,,,True,131.6,BEST
33P,5.2U_050,3379.338,3379.2618,3379.4142,0.1831,0.4831,,0.2565,0,,,True,131.6,BEST
33P,5.2U_050,3379.4904,3379.4142,3379.5666,0.164,0.5465,,0.3064,0,,,True,131.6,BEST
33P,5.2U_050,3379.6428,3379.5666,3379.719,0.1266,0.7293,,0.3357,0,,,True,131.6,BEST
33P,5.2U_050,3379.7952,3379.719,3379.8714,0.0766,1.0,,0.3963,0,,,True,131.6,BEST
33P,5.2U_050,3379.9476,3379.8714,3380.0238,0.0001,1.0,,0.4273,0,,,True,131.6,BEST
33P,5.2U_050,3380.1,3380.0238,3380.1762,0.0001,1.0,,0.4591,0,,,True,131.6,BEST
33P,5.2U_050,3380.2524,3380.1762,3380.3286,0.0001,1.0,,0.547,0,,,True,131.6,BEST
33P,5.2U_050,3380.4048,3380.3286,3380.481,0.0001,1.0,,0.5652,0,,,True,131.6,BEST
33P,5.2U_050,3380.5572,3380.481,3380.6334,0.0001,1.0,,0.6552,0,,,True,131.6,BEST
33P,5.2U_050,3380.7096,3380.6334,3380.7858,0.0003,1.0,,0.8964,0,,,True,131.6,BEST
33P,5.2U_050,3380.862,3380.7858,3380.9382,0.0005,1.0,,1.0,0,,,True,131.6,BEST
33P,5.2U_050,3381.0144,3380.9382,3381.0906,0.0008,1.0,,1.0,0,,,True,131.6,BEST
33P,5.2U_050,3381.1668,3381.0906,3381.243,0.0001,1.0,,1.0,0,,,True,131.6,BEST
33P,5.2U_050,3381.3192,3381.243,3381.3954,0.0001,1.0,,1.0,0,,,True,131.6,BEST
33P,5.2U_060,3381.4716,3381.3954,3381.5478,0.0001,1.0,,0.6948,0,,,True,131.6,BEST
33P,5.2U_060,3381.624,3381.5478,3381.7002,0.0001,1.0,,0.505,0,,,True,198.4,BEST
33P,5.2U_060,3381.7764,3381.7002,3381.8526,0.0001,1.0,,0.523,0,,,True,198.4,BEST
33P,5.2U_060,3381.9288,3381.8526,3382.005,0.0001,1.0,,0.5509,0,,,True,198.4,BEST
33P,5.2U_060,3382.0812,3382.005,3382.1574,0.0001,1.0,,0.4726,0,,,True,198.4,BEST
33P,5.2U_060,3382.2336,3382.1574,3382.3098,0.0001,1.0,,0.391,0,,,True,198.4,BEST
33P,5.2U_060,3382.386,3382.3098,3382.4622,0.128,0.6651,,0.2751,0,,,True,198.4,BEST
33P,5.2U_060,3382.5384,3382.4622,3382.6146,0.1976,0.4328,,0.2222,0,,,True,198.4,BEST
33P,5.2U_060,3382.6908,3382.6146,3382.767,0.213,0.405,,0.152,0,,,True,198.4,BEST
33P,5.2U_060,3382.8432,3382.767,3382.9194,0.2135,0.4079,,0.2337,0,,,True,198.4,BEST
33P,5.2U_060,3382.9956,3382.9194,3383.0718,0.2002,0.4397,,0.3494,0,,,True,198.4,BEST
33P,5.2U_060,3383.148,3383.0718,3383.2242,0.182,0.4906,,0.4084,0,,,True,198.4,BEST
33P,5.2U_060,3383.3004,3383.2242,3383.3766,0.0806,1.0,,0.4415,0,,,True,198.4,BEST
33P,5.2U_060,3383.4528,3383.3766,3383.529,0.0001,1.0,,0.4023,0,,,True,198.4,BEST
33P,5.2U_060,3383.6052,3383.529,3383.6814,0.0001,1.0,,0.4813,0,,,True,198.4,BEST
33P,5.2U_060,3383.7576,3383.6814,3383.8338,0.0001,1.0,,0.5912,0,,,True,198.4,BEST
33P,5.2U_060,3383.91,3383.8338,3383.9862,0.0001,1.0,,0.5983,0,,,True,198.4,BEST
33P,5.2U_060,3384.0624,3383.9862,3384.1386,0.0001,1.0,,0.4502,0,,,True,198.4,BEST
33P,5.2U_060,3384.2148,3384.1386,3384.291,0.0001,1.0,,0.3984,0,,,True,198.4,BEST
33P,5.2U_060,3384.3672,3384.291,3384.4434,0.0042,1.0,,0.3865,0,,,True,198.4,BEST
33P,5.2U_060,3384.5196,3384.4434,3384.5958,0.0001,1.0,,0.5084,0,,,True,198.4,BEST
33P,5.2U_060,3384.672,3384.5958,3384.7482,0.0001,1.0,,0.4868,0,,,True,198.4,BEST
33P,5.2U_060,3384.8244,3384.7482,3384.9006,0.0001,1.0,,0.43,0,,,True,198.4,BEST
33P,5.2U_060,3384.9768,3384.9006,3385.053,0.0001,1.0,,0.4536,0,,,True,198.4,BEST
33P,5.2U_060,3385.1292,3385.053,3385.2054,0.0001,1.0,,0.4578,0,,,True,198.4,BEST
33P,5.2U_060,3385.2816,3385.2054,3385.3578,0.0001,1.0,,0.52,0,,,True,198.4,BEST
33P,5.2U_060,3385.434,3385.3578,3385.5102,0.0001,1.0,,0.5254,0,,,True,198.4,BEST
33P,5.2U_060,3385.5864,3385.5102,3385.6626,0.0001,1.0,,0.6377,0,,,True,198.4,BEST
33P,5.2U_060,3385.7388,3385.6626,3385.815,0.0001,1.0,,0.6264,0,,,True,198.4,BEST
33P,5.2U_060,3385.8912,3385.815,3385.9674,0.0001,1.0,,0.5277,0,,,True,198.4,BEST
