Well_Name,Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
Well-A,3632.0888,0.0001,1,0.000301832,1,0,3716.3,3078.192,FALSE,,
Well-A,3632.2412,0.0001,1,0.000301832,1,0,3716.48,3078.3444,FALSE,,
Well-A,3632.3936,0.0004,1,0.000307396,0.8811,0,3716.67,3078.4968,FALSE,,
Well-A,3632.546,0.1333,0.8387,1.004519198,0.5084,0,3716.85,3078.6492,FALSE,,
Well-A,3632.6984,0.2141,0.6651,137.5762924,0.2128,0,3717.04,3078.8013,FALSE,,
Well-A,3632.8508,0.2141,0.6971,137.5762924,0.0875,0,3717.22,3078.9537,FALSE,,
Well-A,3633.0032,0.2075,0.7248,92.04931046,0.0627,0,3717.4,3079.1061,FALSE,,
Well-A,3633.1556,0.2009,0.7456,61.58819525,0.0949,0,3717.59,3079.2585,FALSE,,
Well-A,3633.308,0.1952,0.7645,43.52843126,0.1227,0,3717.77,3079.4109,FALSE,,
Well-A,3633.4604,0.1884,0.7895,28.77142528,0.1361,0,3717.96,3079.5633,FALSE,,
Well-A,3633.6128,0.1793,0.8255,16.5322169,0.1466,0,3718.14,3079.7157,FALSE,,
Well-A,3633.7652,0.175,0.8441,12.72408834,0.1322,0,3718.32,3079.8681,FALSE,,
Well-A,3633.9176,0.1763,0.8385,13.77217175,0.1094,0,3718.51,3080.0205,FALSE,,
Well-A,3634.07,0.1723,0.8558,10.7952046,0.1303,0,3718.69,3080.1729,FALSE,,
Well-A,3634.2224,0.1528,0.9441,3.293021448,0.2043,0,3718.88,3080.3253,FALSE,,
Well-A,3634.3748,0.1209,1,0.472135252,0.2946,0,3719.06,3080.4777,FALSE,,
Well-A,3634.5272,0.0967,1,0.108180388,0.3575,0,3719.24,3080.6301,FALSE,,
Well-A,3634.6796,0.0913,1,0.077867627,0.3985,0,3719.43,3080.7825,FALSE,,
Well-A,3634.832,0.0962,1,0.104936625,0.4453,0,3719.61,3080.9349,FALSE,,
Well-A,3634.9844,0.1049,1,0.178229758,0.4894,0,3719.8,3081.0873,FALSE,,
Well-A,3635.1368,0.1181,1,0.398131318,0.5044,0,3719.98,3081.2397,FALSE,,
Well-A,3635.2892,0.1364,1,1.213196627,0.4859,0,3720.16,3081.3921,FALSE,,
Well-A,3635.4416,0.1541,0.8856,3.564267692,0.4555,0,3720.35,3081.5445,FALSE,,
Well-A,3635.594,0.1651,0.8051,6.963732551,0.4455,0,3720.53,3081.6969,FALSE,,
Well-A,3635.7464,0.1635,0.7607,6.317328523,0.478,0,3720.72,3081.8493,FALSE,,
Well-A,3635.8988,0.1557,0.7039,3.92897201,0.4787,0,3720.9,3082.0017,FALSE,,
Well-A,3636.0512,0.1775,0.5329,14.81609984,0.3253,0,3721.08,3082.1539,FALSE,,
Well-A,3636.2036,0.1905,0.442,32.69576035,0.1429,0,3721.27,3082.3063,FALSE,,
Well-A,3636.356,0.1968,0.4242,47.98236352,0.0397,0,3721.45,3082.4587,FALSE,,
Well-A,3636.5084,0.1936,0.4637,39.48793241,0.0062,0,3721.64,3082.6111,FALSE,,
Well-A,3636.6608,0.1857,0.5445,24.4098763,0.0272,0,3721.82,3082.7635,FALSE,,
Well-A,3636.8132,0.1819,0.6154,19.3679031,0.0624,0,3722,3082.9159,FALSE,,
Well-A,3636.9656,0.1843,0.6393,22.41535055,0.0864,0,3722.19,3083.0683,FALSE,,
Well-A,3637.118,0.1876,0.6381,27.40356506,0.0909,0,3722.37,3083.2207,FALSE,,
Well-A,3637.2704,0.1892,0.6387,30.20756279,0.0663,0,3722.56,3083.3731,FALSE,,
Well-A,3637.4228,0.1868,0.6608,26.10073609,0.0275,0,3722.74,3083.5255,FALSE,,
Well-A,3637.5752,0.1771,0.7086,14.45961537,0.0079,0,3722.92,3083.6779,FALSE,,
Well-A,3637.7276,0.1632,0.7531,6.20298307,0.0282,0,3723.11,3083.8303,FALSE,,
Well-A,3637.88,0.1452,0.8036,2.073139897,0.0904,0,3723.29,3083.9827,FALSE,,
Well-A,3638.0324,0.1376,0.8424,1.305156708,0.1517,0,3723.48,3084.1351,FALSE,,
Well-A,3638.1848,0.1458,0.8553,2.150276668,0.1759,0,3723.66,3084.2875,FALSE,,
Well-A,3638.3372,0.1449,0.9392,2.035615473,0.2393,0,3723.84,3084.4399,FALSE,,
Well-A,3638.4896,0.1165,1,0.361175033,0.4565,0,3724.03,3084.5923,FALSE,,
Well-A,3638.642,0.0004,1,0.000307396,0.7667,0,3724.21,3084.7447,FALSE,,
Well-A,3638.7944,0.0089,1,0.000515778,0.7489,0,3724.4,3084.8971,FALSE,,
Well-A,3638.9468,0.1173,1,0.379203233,0.5439,0,3724.58,3085.0495,FALSE,,
Well-A,3639.0992,0.1166,1,0.363380827,0.5213,0,3724.76,3085.2019,FALSE,,
Well-A,3639.2516,0.0152,1,0.000756926,0.8429,0,3724.95,3085.3543,FALSE,,
Well-A,3639.404,0.0001,1,0.000301832,1,0,3725.13,3085.5064,FALSE,,
Well-A,3639.5564,0.0001,1,0.000301832,1,0,3725.32,3085.6588,FALSE,,
Well-A,3639.7088,0.0001,1,0.000301832,1,0,3725.5,3085.8112,FALSE,,
Well-A,3639.8612,0.0001,1,0.000301832,1,0,3725.68,3085.9636,FALSE,,
Well-A,3640.0136,0.0001,1,0.000301832,1,0,3725.87,3086.116,FALSE,,
Well-A,3640.166,0.0001,1,0.000301832,1,0,3726.05,3086.2684,FALSE,,
Well-A,3640.3184,0.0001,1,0.000301832,1,0,3726.24,3086.4208,FALSE,,
Well-A,3640.4708,0.0001,1,0.000301832,0.9787,0,3726.42,3086.5732,FALSE,,
Well-A,3640.6232,0.0563,0.9775,0.009243913,0.6155,0,3726.6,3086.7256,FALSE,,
Well-A,3640.7756,0.1213,0.8773,0.48377518,0.3948,0,3726.79,3086.878,FALSE,,
Well-A,3640.928,0.1406,0.903,1.566719772,0.3156,0,3726.97,3087.0304,FALSE,,
Well-A,3641.0804,0.1496,0.9414,2.710050086,0.3118,0,3727.16,3087.1828,FALSE,,
Well-A,3641.2328,0.1501,0.9444,2.793822184,0.3538,0,3727.34,3087.3352,FALSE,,
Well-A,3641.3852,0.1436,0.961,1.88070201,0.4414,0,3727.52,3087.4876,FALSE,,
Well-A,3641.5376,0.1314,0.9945,0.894781,0.5368,0,3727.71,3087.64,FALSE,,
Well-A,3641.69,0.0778,1,0.034227718,0.6124,0,3727.89,3087.7924,FALSE,,
Well-A,3641.8424,0.0135,1,0.000682496,0.7496,0,3728.08,3087.9448,FALSE,,
Well-A,3641.9948,0.0002,1,0.000303676,0.9316,0,3728.26,3088.0972,FALSE,,
Well-A,3642.1472,0.0001,1,0.000301832,0.9579,0,3728.44,3088.2496,FALSE,,
Well-A,3642.2996,0.0002,1,0.000303676,0.907,0,3728.63,3088.402,FALSE,,
Well-A,3642.452,0.0001,1,0.000301832,0.9213,0,3728.81,3088.5544,FALSE,,
Well-A,3642.6044,0.0011,1,0.000320781,0.8727,0,3729,3088.7068,FALSE,,
Well-A,3642.7568,0.0553,1,0.008697871,0.573,0,3729.18,3088.8592,FALSE,,
Well-A,3642.9092,0.1248,1,0.598678542,0.2721,0,3729.36,3089.0116,FALSE,,
Well-A,3643.0616,0.1657,1,7.222837034,0.1108,0,3729.55,3089.1638,FALSE,,
Well-A,3643.214,0.1891,0.9993,30.0241968,0.0515,0,3729.73,3089.3162,FALSE,,
Well-A,3643.3664,0.2019,0.9729,65.45462907,0.0684,0,3729.92,3089.4686,FALSE,,
Well-A,3643.5188,0.2103,0.9333,109.1592709,0.1052,0,3730.1,3089.621,FALSE,,
Well-A,3643.6712,0.2144,0.8979,140.1123662,0.1185,0,3730.28,3089.7734,FALSE,,
Well-A,3643.8236,0.2182,0.8422,176.5872903,0.1034,0,3730.47,3089.9258,FALSE,,
Well-A,3643.976,0.2208,0.7824,206.8764007,0.0765,0,3730.65,3090.0782,FALSE,,
Well-A,3644.1284,0.2175,0.7585,169.2191155,0.0545,0,3730.83,3090.2306,FALSE,,
Well-A,3644.2808,0.2076,0.777,92.6114808,0.0606,0,3731.02,3090.383,FALSE,,
Well-A,3644.4332,0.1906,0.8344,32.89544231,0.1087,0,3731.2,3090.5354,FALSE,,
Well-A,3644.5856,0.1631,0.9427,6.165329713,0.1848,0,3731.39,3090.6878,FALSE,,
Well-A,3644.738,0.1308,1,0.862682565,0.2593,0,3731.57,3090.8402,FALSE,,
Well-A,3644.8904,0.1064,1,0.195274058,0.3244,0,3731.75,3090.9926,FALSE,,
Well-A,3645.0428,0.0854,1,0.054368068,0.431,0,3731.94,3091.145,FALSE,,
Well-A,3645.1952,0.0416,1,0.003776986,0.6518,0,3732.12,3091.2974,FALSE,,
Well-A,3645.3476,0.0001,1,0.000301832,0.9784,0,3732.31,3091.4498,FALSE,,
Well-A,3645.5,0.0001,1,0.000301832,1,0,3732.49,3091.6022,FALSE,,
Well-A,3645.6524,0.0001,1,0.000301832,1,0,3732.67,3091.7546,FALSE,,
Well-A,3645.8048,0.0001,1,0.000301832,1,0,3732.86,3091.907,FALSE,,
Well-A,3645.9572,0.0001,1,0.000301832,1,0,3733.04,3092.0594,FALSE,,
Well-A,3646.1096,0.0001,1,0.000301832,1,0,3733.23,3092.2118,FALSE,,
Well-A,3646.262,0.0001,1,0.000301832,1,0,3733.41,3092.3642,FALSE,,
Well-A,3646.4144,0.0001,1,0.000301832,1,0,3733.59,3092.5166,FALSE,,
Well-A,3646.5668,0.0001,1,0.000301832,1,0,3733.78,3092.669,FALSE,,
Well-A,3646.7192,0.0001,1,0.000301832,1,0,3733.96,3092.8211,FALSE,,
Well-A,3646.8716,0.0001,1,0.000301832,1,0,3734.15,3092.9735,FALSE,,
Well-A,3647.024,0.0001,1,0.000301832,1,0,3734.33,3093.1259,FALSE,,
Well-A,3647.1764,0.0001,1,0.000301832,0.8639,0,3734.51,3093.2783,FALSE,,
Well-A,3647.3288,0.069,1,0.020029981,0.6051,0,3734.7,3093.4307,FALSE,,
Well-A,3647.4812,0.11,1,0.243130223,0.4472,0,3734.88,3093.5831,FALSE,,
Well-A,3647.6336,0.1109,1,0.256825148,0.3613,0,3735.07,3093.7355,FALSE,,
Well-A,3647.786,0.1188,1,0.415466837,0.3042,0,3735.25,3093.8879,FALSE,,
Well-A,3647.9384,0.1317,1,0.911275344,0.2618,0,3735.43,3094.0403,FALSE,,
Well-A,3648.0908,0.1431,1,1.824309605,0.2291,0,3735.62,3094.1927,FALSE,,
Well-A,3648.2432,0.1534,1,3.415547208,0.2022,0,3735.8,3094.3451,FALSE,,
Well-A,3648.3956,0.1651,0.9477,6.963732551,0.1734,0,3735.99,3094.4975,FALSE,,
Well-A,3648.548,0.1716,0.789,10.3447704,0.1497,0,3736.17,3094.6499,FALSE,,
Well-A,3648.7004,0.175,0.6964,12.72408834,0.1402,0,3736.35,3094.8023,FALSE,,
Well-A,3648.8528,0.1749,0.6852,12.64685056,0.129,0,3736.54,3094.9547,FALSE,,
Well-A,3649.0052,0.1709,0.7131,9.91313075,0.1167,0,3736.72,3095.1071,FALSE,,
Well-A,3649.1576,0.1534,0.8142,3.415547208,0.1467,0,3736.91,3095.2595,FALSE,,
Well-A,3649.31,0.1317,0.9725,0.911275344,0.2156,0,3737.09,3095.4119,FALSE,,
Well-A,3649.4624,0.1215,1,0.48970232,0.244,0,3737.27,3095.5643,FALSE,,
Well-A,3649.6148,0.1264,1,0.659936749,0.2108,0,3737.46,3095.7167,FALSE,,
Well-A,3649.7672,0.1307,1,0.857445908,0.1752,0,3737.64,3095.8691,FALSE,,
Well-A,3649.9196,0.1268,1,0.676206698,0.1515,0,3737.83,3096.0215,FALSE,,
Well-A,3650.072,0.1172,1,0.376901393,0.1281,0,3738.01,3096.1739,FALSE,,
Well-A,3650.2244,0.1136,1,0.302714584,0.111,0,3738.19,3096.3263,FALSE,,
Well-A,3650.3768,0.114,1,0.310177649,0.1028,0,3738.38,3096.4787,FALSE,,
Well-A,3650.5292,0.1191,1,0.42312553,0.1013,0,3738.56,3096.6309,FALSE,,
Well-A,3650.6816,0.1265,1,0.663967163,0.1084,0,3738.75,3096.7833,FALSE,,
Well-A,3650.834,0.1361,1,1.191237421,0.1171,0,3738.93,3096.9357,FALSE,,
Well-A,3650.9864,0.1437,1,1.892187972,0.1212,0,3739.11,3097.0881,FALSE,,
Well-A,3651.1388,0.1475,1,2.384774133,0.1262,0,3739.3,3097.2405,FALSE,,
Well-A,3651.2912,0.1478,1,2.42873493,0.1312,0,3739.48,3097.3929,FALSE,,
Well-A,3651.4436,0.1484,1,2.519102574,0.1275,0,3739.67,3097.5453,FALSE,,
Well-A,3651.596,0.1511,1,2.969215025,0.1137,0,3739.85,3097.6977,FALSE,,
Well-A,3651.7484,0.1506,1,2.880183815,0.1015,0,3740.03,3097.8501,FALSE,,
Well-A,3651.9008,0.1435,1,1.86928577,0.0903,0,3740.22,3098.0025,FALSE,,
Well-A,3652.0532,0.1313,1,0.889349499,0.0739,0,3740.4,3098.1549,FALSE,,
Well-A,3652.2056,0.1213,1,0.48377518,0.065,0,3740.59,3098.3073,FALSE,,
Well-A,3652.358,0.1148,1,0.325660294,0.0809,0,3740.77,3098.4597,FALSE,,
Well-A,3652.5104,0.1093,1,0.232985518,0.1077,0,3740.95,3098.6121,FALSE,,
Well-A,3652.6628,0.1086,1,0.223264104,0.1357,0,3741.14,3098.7645,FALSE,,
Well-A,3652.8152,0.1063,1,0.194088705,0.1797,0,3741.32,3098.9169,FALSE,,
Well-A,3652.9676,0.0935,1,0.089028959,0.2588,0,3741.51,3099.0693,FALSE,,
Well-A,3653.12,0.0742,1,0.027490558,0.3482,0,3741.69,3099.2217,FALSE,,
Well-A,3653.2724,0.0598,1,0.011439472,0.4146,0,3741.87,3099.3741,FALSE,,
Well-A,3653.4248,0.0609,1,0.012231878,0.4216,0,3742.06,3099.5265,FALSE,,
Well-A,3653.5772,0.0798,1,0.038660167,0.3516,0,3742.24,3099.6789,FALSE,,
Well-A,3653.7296,0.1007,1,0.138013029,0.2683,0,3742.43,3099.8313,FALSE,,
Well-A,3653.882,0.1129,1,0.290083698,0.2191,0,3742.61,3099.9837,FALSE,,
Well-A,3654.0344,0.1171,1,0.374613525,0.1994,0,3742.79,3100.1361,FALSE,,
Well-A,3654.1868,0.1161,0.9622,0.352484939,0.2002,0,3742.98,3100.2885,FALSE,,
Well-A,3654.3392,0.1107,0.926,0.253716651,0.2262,0,3743.16,3100.4409,FALSE,,
Well-A,3654.4916,0.108,0.9671,0.215254962,0.2558,0,3743.35,3100.5931,FALSE,,
Well-A,3654.644,0.1169,0.9982,0.37007937,0.2603,0,3743.53,3100.7454,FALSE,,
Well-A,3654.7964,0.1322,1,0.939444361,0.2641,0,3743.71,3100.8978,FALSE,,
Well-A,3654.9488,0.1375,1,1.297234144,0.353,0,3743.9,3101.0502,FALSE,,
Well-A,3655.1012,0.1218,1,0.498729466,0.5736,0,3744.08,3101.2026,FALSE,,
Well-A,3655.2536,0.0001,1,0.000301832,0.9202,0,3744.27,3101.355,FALSE,,
Well-A,3655.406,0.0001,1,0.000301832,1,0,3744.45,3101.5074,FALSE,,
Well-A,3655.5584,0.0001,1,0.000301832,1,0,3744.63,3101.6598,FALSE,,
Well-A,3655.7108,0.0001,1,0.000301832,0.986,0,3744.82,3101.8122,FALSE,,
Well-A,3655.8632,0.0249,1,0.00136631,0.6693,0,3745,3101.9646,FALSE,,
Well-A,3656.0156,0.1377,1,1.313127658,0.3036,0,3745.19,3102.117,FALSE,,
Well-A,3656.168,0.1566,1,4.150281307,0.1436,0,3745.37,3102.2694,FALSE,,
Well-A,3656.3204,0.1613,1,5.525341286,0.0973,0,3745.55,3102.4218,FALSE,,
Well-A,3656.4728,0.1605,1,5.26265376,0.0914,0,3745.74,3102.5742,FALSE,,
Well-A,3656.6252,0.1618,1,5.696138657,0.0699,0,3745.92,3102.7266,FALSE,,
Well-A,3656.7776,0.1637,1,6.394727462,0.0369,0,3746.11,3102.879,FALSE,,
Well-A,3656.93,0.1632,1,6.20298307,0.0159,0,3746.29,3103.0314,FALSE,,
Well-A,3657.0824,0.1623,1,5.872215655,0.0107,0,3746.47,3103.1838,FALSE,,
Well-A,3657.2348,0.1633,1,6.240866386,0.0159,0,3746.66,3103.3362,FALSE,,
Well-A,3657.3872,0.1652,1,7.006261973,0.0242,0,3746.84,3103.4886,FALSE,,
Well-A,3657.5396,0.1679,1,8.258138647,0.0271,0,3747.03,3103.641,FALSE,,
Well-A,3657.692,0.1712,0.9819,10.09586886,0.0278,0,3747.21,3103.7934,FALSE,,
Well-A,3657.8444,0.1762,0.9717,13.6885719,0.0407,0,3747.39,3103.9458,FALSE,,
Well-A,3657.9968,0.1833,0.9844,21.09126591,0.0634,0,3747.58,3104.0982,FALSE,,
Well-A,3658.1492,0.1901,1,31.90908025,0.0779,0,3747.76,3104.2506,FALSE,,
Well-A,3658.3016,0.1938,1,39.9717325,0.079,0,3747.95,3104.403,FALSE,,
Well-A,3658.454,0.1936,1,39.48793241,0.0747,0,3748.13,3104.5554,FALSE,,
Well-A,3658.6064,0.1904,1,32.4972905,0.0798,0,3748.31,3104.7078,FALSE,,
Well-A,3658.7588,0.1849,1,23.24937423,0.0976,0,3748.5,3104.86,FALSE,,
Well-A,3658.9112,0.1829,1,20.58379708,0.1054,0,3748.68,3105.0124,FALSE,,
Well-A,3659.0636,0.1886,1,29.12392836,0.0966,0,3748.87,3105.1648,FALSE,,
Well-A,3659.216,0.1944,1,41.45898879,0.095,0,3749.05,3105.3172,FALSE,,
Well-A,3659.3684,0.1886,1,29.12392836,0.1015,0,3749.23,3105.4696,FALSE,,
Well-A,3659.5208,0.1682,1,8.410368725,0.0926,0,3749.42,3105.622,FALSE,,
Well-A,3659.6732,0.137,1,1.258336885,0.073,0,3749.6,3105.7744,FALSE,,
Well-A,3659.8256,0.1126,0.8678,0.2848331,0.062,0,3749.78,3105.9268,FALSE,,
Well-A,3659.978,0.0948,0.9385,0.096362276,0.0614,0,3749.97,3106.0792,FALSE,,
Well-A,3660.1304,0.0756,1,0.029936677,0.0595,0,3750.15,3106.2316,FALSE,,
Well-A,3660.2828,0.0619,1,0.012999781,0.0445,0,3750.34,3106.384,FALSE,,
Well-A,3660.4352,0.0586,1,0.010633457,0.0125,0,3750.52,3106.5364,FALSE,,
Well-A,3660.5876,0.0555,1,0.008804436,0,0,3750.7,3106.6888,FALSE,,
Well-A,3660.74,0.055,1,0.008540437,0,0,3750.89,3106.8412,FALSE,,
Well-A,3660.8924,0.0604,1,0.011865108,0,0,3751.07,3106.9936,FALSE,,
Well-A,3661.0448,0.0776,1,0.033813441,0.0104,0,3751.26,3107.146,FALSE,,
Well-A,3661.1972,0.097,1,0.11017458,0.0687,0,3751.44,3107.2984,FALSE,,
Well-A,3661.3496,0.1178,1,0.390925027,0.1536,0,3751.62,3107.4508,FALSE,,
Well-A,3661.502,0.1265,1,0.663967163,0.2648,0,3751.81,3107.6032,FALSE,,
Well-A,3661.6544,0.1149,1,0.327649191,0.4012,0,3751.99,3107.7556,FALSE,,
Well-A,3661.8068,0.1045,1,0.173941441,0.4749,0,3752.18,3107.908,FALSE,,
Well-A,3661.9592,0.1072,1,0.205021242,0.4353,0,3752.36,3108.0604,FALSE,,
Well-A,3662.1116,0.1076,1,0.210075795,0.4226,0,3752.54,3108.2128,FALSE,,
Well-A,3662.264,0.0914,1,0.078343186,0.5207,0,3752.73,3108.3652,FALSE,,
Well-A,3662.4164,0.0255,1,0.001417147,0.6987,0,3752.91,3108.5176,FALSE,,
Well-A,3662.5688,0.0001,1,0.000301832,0.9069,0,3753.1,3108.67,FALSE,,
Well-A,3662.7212,0.0001,1,0.000301832,1,0,3753.28,3108.8224,FALSE,,
Well-A,3662.8736,0.0001,1,0.000301832,1,0,3753.46,3108.9748,FALSE,,
Well-A,3663.026,0.0004,1,0.000307396,0.9572,0,3753.65,3109.1272,FALSE,,
Well-A,3663.1784,0.0829,1,0.046691377,0.6397,0,3753.83,3109.2794,FALSE,,
Well-A,3663.3308,0.1605,1,5.26265376,0.3765,0,3754.02,3109.4318,FALSE,,
Well-A,3663.4832,0.1854,1,23.96805056,0.2257,0,3754.2,3109.5842,FALSE,,
Well-A,3663.6356,0.199,0.9934,54.86002365,0.143,0,3754.38,3109.7366,FALSE,,
Well-A,3663.788,0.1972,0.9366,49.16531114,0.1178,0,3754.57,3109.889,FALSE,,
Well-A,3663.9404,0.1752,0.9006,12.87998192,0.1624,0,3754.75,3110.0414,FALSE,,
Well-A,3664.0928,0.1336,0.9934,1.02303645,0.2977,0,3754.94,3110.1938,FALSE,,
Well-A,3664.2452,0.0546,1,0.008334949,0.5986,0,3755.12,3110.3462,FALSE,,
Well-A,3664.3976,0.0003,1,0.00030553,0.9941,0,3755.3,3110.4986,FALSE,,
Well-A,3664.55,0.0001,1,0.000301832,1,0,3755.49,3110.651,FALSE,,
Well-A,3664.7024,0.0001,1,0.000301832,1,0,3755.67,3110.8034,FALSE,,
Well-A,3664.8548,0.0001,1,0.000301832,0.9459,0,3755.86,3110.9558,FALSE,,
Well-A,3665.0072,0.125,0.9999,0.606013459,0.5592,0,3756.04,3111.1082,FALSE,,
Well-A,3665.1596,0.1372,0.9996,1.273753835,0.4056,0,3756.22,3111.2606,FALSE,,
Well-A,3665.312,0.0874,1,0.061408668,0.5861,0,3756.41,3111.413,FALSE,,
Well-A,3665.4644,0.0001,1,0.000301832,0.9637,0,3756.59,3111.5654,FALSE,,
Well-A,3665.6168,0.0076,1,0.000476527,0.9411,0,3756.78,3111.7178,FALSE,,
Well-A,3665.7692,0.1044,1,0.172885581,0.4359,0,3756.96,3111.8702,FALSE,,
Well-A,3665.9216,0.1696,1,9.158726281,0.1803,0,3757.14,3112.0226,FALSE,,
Well-A,3666.074,0.1887,1,29.30179616,0.1238,0,3757.33,3112.175,FALSE,,
Well-A,3666.2264,0.1921,1,36.04126805,0.1169,0,3757.51,3112.3274,FALSE,,
Well-A,3666.3788,0.1857,1,24.4098763,0.1274,0,3757.7,3112.4798,FALSE,,
Well-A,3666.5312,0.176,1,13.52289151,0.1427,0,3757.88,3112.6322,FALSE,,
Well-A,3666.6836,0.1714,1,10.2195619,0.1425,0,3758.06,3112.7846,FALSE,,
Well-A,3666.836,0.1735,1,11.61347912,0.1302,0,3758.25,3112.937,FALSE,,
Well-A,3666.9884,0.1761,1,13.60547951,0.1357,0,3758.43,3113.0894,FALSE,,
Well-A,3667.1408,0.1721,1,10.66454424,0.1812,0,3758.62,3113.2418,FALSE,,
Well-A,3667.2932,0.1541,1,3.564267692,0.2938,0,3758.8,3113.3942,FALSE,,
Well-A,3667.4456,0.0928,1,0.08531419,0.5381,0,3758.98,3113.5466,FALSE,,
Well-A,3667.598,0.0033,1,0.000366761,0.8039,0,3759.17,3113.6987,FALSE,,
Well-A,3667.7504,0.0004,1,0.000307396,0.8461,0,3759.35,3113.8511,FALSE,,
Well-A,3667.9028,0.0009,1,0.000316898,0.8496,0,3759.54,3114.0035,FALSE,,
Well-A,3668.0552,0.0001,1,0.000301832,0.9678,0,3759.72,3114.1559,FALSE,,
Well-A,3668.2076,0.0001,1,0.000301832,1,0,3759.9,3114.3083,FALSE,,
Well-A,3668.36,0.0001,1,0.000301832,1,0,3760.09,3114.4607,FALSE,,
Well-A,3668.5124,0.0001,1,0.000301832,1,0,3760.27,3114.6131,FALSE,,
Well-A,3668.6648,0.0001,1,0.000301832,1,0,3760.46,3114.7655,FALSE,,
Well-A,3668.8172,0.0001,1,0.000301832,1,0,3760.64,3114.9179,FALSE,,
Well-A,3668.9696,0.0001,1,0.000301832,0.9648,0,3760.82,3115.0703,FALSE,,
Well-A,3669.122,0.0077,1,0.000479437,0.6068,0,3761.01,3115.2227,FALSE,,
Well-A,3669.2744,0.0506,1,0.006533282,0.3172,0,3761.19,3115.3751,FALSE,,
Well-A,3669.4268,0.0757,1,0.030119509,0.1889,0,3761.38,3115.5275,FALSE,,
Well-A,3669.5792,0.0925,1,0.083769979,0.1563,0,3761.56,3115.6799,FALSE,,
Well-A,3669.7316,0.1052,1,0.181515236,0.1749,0,3761.74,3115.8323,FALSE,,
Well-A,3669.884,0.1233,1,0.546423489,0.2023,0,3761.93,3115.9847,FALSE,,
Well-A,3670.0364,0.1538,1,3.499753427,0.1759,0,3762.11,3116.1371,FALSE,,
Well-A,3670.1888,0.1842,1,22.27928486,0.1096,0,3762.3,3116.2895,FALSE,,
Well-A,3670.3412,0.2022,1,66.66121614,0.0625,0,3762.48,3116.4419,FALSE,,
Well-A,3670.4936,0.2114,1,116.7206784,0.0407,0,3762.66,3116.5943,FALSE,,
Well-A,3670.646,0.2158,1,152.5796137,0.0245,0,3762.85,3116.7467,FALSE,,
Well-A,3670.7984,0.2126,1,125.5680844,0.0082,0,3763.03,3116.8991,FALSE,,
Well-A,3670.9508,0.1985,1,53.21505881,0.0036,0,3763.22,3117.0515,FALSE,,
Well-A,3671.1032,0.1807,1,18.00325935,0.0288,0,3763.4,3117.2039,FALSE,,
Well-A,3671.2556,0.1621,1,5.801140967,0.1366,0,3763.58,3117.3563,FALSE,,
Well-A,3671.408,0.1385,1,1.378672965,0.3612,0,3763.77,3117.5087,FALSE,,
Well-A,3671.5604,0.0548,1,0.008437068,0.6743,0,3763.95,3117.6611,FALSE,,
Well-A,3671.7128,0.0006,1,0.000311162,0.8636,0,3764.14,3117.8135,FALSE,,
Well-A,3671.8652,0.0001,1,0.000301832,0.9723,0,3764.32,3117.9659,FALSE,,
Well-A,3672.0176,0.0001,1,0.000301832,1,0,3764.5,3118.1181,FALSE,,
Well-A,3672.17,0.0001,1,0.000301832,1,0,3764.69,3118.2705,FALSE,,
Well-A,3672.3224,0.0001,1,0.000301832,0.9884,0,3764.87,3118.4229,FALSE,,
Well-A,3672.4748,0.0853,1,0.054038043,0.6715,0,3765.06,3118.5753,FALSE,,
Well-A,3672.6272,0.176,0.966,13.52289151,0.2797,0,3765.24,3118.7277,FALSE,,
Well-A,3672.7796,0.2031,0.8974,70.41607792,0.0989,0,3765.42,3118.8801,FALSE,,
Well-A,3672.932,0.2065,0.9141,86.61191708,0.0403,0,3765.61,3119.0325,FALSE,,
Well-A,3673.0844,0.1892,0.9917,30.20756279,0.0333,0,3765.79,3119.1849,FALSE,,
Well-A,3673.2368,0.1639,1,6.47307468,0.045,0,3765.98,3119.3373,FALSE,,
Well-A,3673.3892,0.1408,1,1.585914982,0.0767,0,3766.16,3119.4897,FALSE,,
Well-A,3673.5416,0.1134,1,0.299050662,0.1425,0,3766.34,3119.6421,FALSE,,
Well-A,3673.694,0.0879,1,0.063306911,0.2224,0,3766.53,3119.7945,FALSE,,
Well-A,3673.8464,0.0751,1,0.029039033,0.2756,0,3766.71,3119.9469,FALSE,,
Well-A,3673.9988,0.0738,1,0.026829118,0.2967,0,3766.9,3120.0993,FALSE,,
Well-A,3674.1512,0.0724,1,0.024636917,0.3072,0,3767.08,3120.2517,FALSE,,
Well-A,3674.3036,0.066,1,0.016685986,0.3179,0,3767.26,3120.4041,FALSE,,
Well-A,3674.456,0.0725,1,0.024787381,0.2992,0,3767.45,3120.5565,FALSE,,
Well-A,3674.6084,0.0949,1,0.096950787,0.2575,0,3767.63,3120.7089,FALSE,,
Well-A,3674.7608,0.1171,1,0.374613525,0.228,0,3767.82,3120.8613,FALSE,,
Well-A,3674.9132,0.137,1,1.258336885,0.2044,0,3768,3121.0137,FALSE,,
Well-A,3675.0656,0.1602,1,5.167398223,0.1721,0,3768.18,3121.1661,FALSE,,
Well-A,3675.218,0.1751,1,12.80179783,0.1871,0,3768.37,3121.3185,FALSE,,
